h_geoid,w_geoid,count
51059470500,51059440202,19
51059470500,51059440300,1
51059470500,51059440501,2
51059470500,51059440502,11
51059470500,51059440800,3
51059470500,51059450100,6
51059470500,51059450601,5
51059470500,51059450602,4
51059470500,51059451400,2
51059470500,51059451501,1
51059470500,51059451502,6
51059470500,51059451601,2
51059470500,51059451800,1
51059470500,51059451900,2
51059470500,51059452000,3
51059470500,51059452101,3
51059470500,51059452200,12
51059470500,51059452501,60
51059470500,51059452600,2
51059470500,51059452801,2
51059470500,51059460100,5
51059470500,51059460400,12
51059470500,51059460501,12
51059470500,51059460502,9
51059470500,51059460702,1
51059470500,51059460800,4
51059470500,51059460900,1
51059470500,51059461000,1
51059470500,51059461100,1
51059470500,51059461202,8
51059470500,51059461601,6
51059470500,51059461602,11
51059470500,51059461700,1
51059470500,51059461802,3
51059470500,51059470100,5
51059470500,51059470300,2
51059470500,51059470400,15
51059470500,51059470500,83
51059470500,51059470600,6
51059470500,51059470700,9
51059470500,51059470800,2
51059470500,51059470900,3
51059470500,51059471100,3
51059470500,51059471201,7
51059470500,51059471202,30
51059470500,51059471301,2
51059470500,51059471304,1
51059470500,51059480201,2
51059470500,51059480202,83
51059470500,51059480203,13
51059470500,51059480300,9
51059470500,51059480401,6
51059470500,51059480402,7
51059470500,51059480802,7
51059470500,51059480901,3
51059470500,51059480902,11
51059470500,51059480903,3
51059470500,51059481101,4
51059470500,51059481105,1
51059470500,51059481106,1
51059470500,51059481201,8
51059470500,51059481202,3
51059470500,51059481600,2
51059470500,51059481702,4
51059470500,51059481900,11
51059470500,51059482202,16
51059470500,51059482203,21
51059470500,51059482301,7
51059470500,51059482400,8
51059470500,51059482501,31
51059470500,51059482503,2
51059470500,51059482504,1
51059470500,51059482601,1
51059470500,51059482602,7
51059470500,51059490101,5
51059470500,51059490103,11
51059470500,51059491201,1
51059470500,51059491202,2
51059470500,51059491701,6
51059470500,51059491702,7
51059470500,51059491703,17
51059470500,51059491801,3
51059470500,51059491802,3
51059470500,51059491803,2
51059470500,51059492100,1
51059470500,51059980300,1
51059470500,51600300100,2
51059470500,51600300200,2
51059470500,51600300400,2
51059470500,51600300500,2
51059470600,51059415200,1
51059470600,51059415300,1
51059470600,51059416100,1
51059470600,51059416200,3
51059470600,51059420503,1
51059470600,51059421001,1
51059470600,51059421002,2
51059470600,51059422202,1
51059470600,51059430600,1
51059470600,51059430801,1
51059470600,51059430902,1
51059470600,51059431500,1
51059470600,51059432201,3
51059470600,51059432300,1
51059470600,51059432500,1
51059470600,51059432800,3
51059470600,51059440201,14
51059470600,51059440202,10
51059470600,51059440300,2
51059470600,51059440502,11
51059470600,51059440800,1
51059470600,51059450100,2
51059470600,51059450200,2
51059470600,51059450400,1
51059470600,51059450601,1
51059470600,51059450701,2
51059470600,51059451000,1
51059470600,51059451502,1
51059470600,51059452000,1
51059470600,51059452101,5
51059470600,51059452400,1
51059470600,51059452501,31
51059470600,51059452502,7
51059470600,51059452801,1
51059470600,51059460400,4
51059470600,51059460501,11
51059470600,51059460502,5
51059470600,51059460702,1
51059470600,51059460800,4
51059470600,51059460900,3
51059470600,51059461000,1
51059470600,51059461201,2
51059470600,51059461202,9
51059470600,51059461601,2
51059470600,51059461602,2
51059470600,51059461700,2
51059470600,51059461802,5
51059470600,51059470300,3
51059470600,51059470400,3
51059470600,51059470500,35
51059470600,51059470600,38
51059470600,51059470700,19
51059470600,51059470800,1
51059470600,51059470900,2
51059470600,51059471100,5
51059470600,51059471202,24
51059470600,51059471301,2
51059470600,51059480201,1
51059470600,51059480202,51
51059470600,51059480203,2
51059470600,51059480300,6
51059470600,51059480401,1
51059470600,51059480402,1
51059470600,51059480501,1
51059470600,51059480902,4
51059470600,51059480903,4
51059470600,51059481101,2
51059470600,51059481102,1
51059470600,51059481104,1
51059470600,51059481106,1
51059470600,51059481201,1
51059470600,51059481202,4
51059470600,51059481702,2
51059470600,51059481900,17
51059470600,51059482001,2
51059470600,51059482100,1
51059470600,51059482202,1
51059470600,51059482203,13
51059470600,51059482301,6
51059470600,51059482501,9
51059470600,51059482602,3
51059470600,51059490103,6
51059470600,51059490501,1
51059470600,51059491202,2
51059470600,51059491301,1
51059470600,51059491302,1
51059470600,51059491303,4
51059470600,51059491501,1
51059470600,51059491701,5
51059470600,51059491702,3
51059470600,51059491703,7
51059470600,51059491704,1
51059470600,51059492000,2
51059470600,51059492202,1
51059470600,51059492203,1
51059470600,51059980100,1
51059470600,51600300200,6
51059470600,51600300300,3
51059470600,51600300400,4
51059470600,51600300500,2
51059470700,51059415200,2
51059470700,51059415401,1
51059470700,51059415500,1
51059470700,51059416100,1
51059470700,51059420100,2
51059470700,51059420700,1
51059470700,51059421001,7
51059470700,51059421002,4
51059470700,51059421200,1
51059470700,51059421400,2
51059470700,51059421600,3
51059470700,51059421900,1
51059470700,51059422102,1
51059470700,51059422302,1
51059470700,51059430400,1
51059470700,51059430600,2
51059470700,51059430802,1
51059470700,51059430901,1
51059470700,51059431001,1
51059470700,51059431400,3
51059470700,51059431600,2
51059470700,51059432201,3
51059470700,51059432202,1
51059470700,51059432500,5
51059470700,51059432800,5
51059470700,51059440100,2
51059470700,51059440201,11
51059470700,51059440202,14
51059470700,51059440300,2
51059470700,51059440502,9
51059470700,51059440600,2
51059470700,51059440701,1
51059470700,51059440800,6
51059470700,51059450100,6
51059470700,51059450300,1
51059470700,51059450400,2
51059470700,51059450601,2
51059470700,51059450602,2
51059470700,51059450701,9
51059470700,51059450702,1
51059470700,51059450800,2
51059470700,51059451400,5
51059470700,51059451502,1
51059470700,51059451601,3
51059470700,51059451900,2
51059470700,51059452000,3
51059470700,51059452101,1
51059470700,51059452102,1
51059470700,51059452200,6
51059470700,51059452400,1
51059470700,51059452501,87
51059470700,51059452600,4
51059470700,51059452801,7
51059470700,51059452802,1
51059470700,51059460100,3
51059470700,51059460200,1
51059470700,51059460400,12
51059470700,51059460501,17
51059470700,51059460502,1
51059470700,51059460600,1
51059470700,51059460702,1
51059470700,51059460800,4
51059470700,51059460900,3
51059470700,51059461100,5
51059470700,51059461202,9
51059470700,51059461602,8
51059470700,51059461700,2
51059470700,51059461802,7
51059470700,51059470100,5
51059470700,51059470300,1
51059470700,51059470400,10
51059470700,51059470500,26
51059470700,51059470600,6
51059470700,51059470700,79
51059470700,51059470800,4
51059470700,51059470900,2
51059470700,51059471100,13
51059470700,51059471201,7
51059470700,51059471202,34
51059470700,51059471301,6
51059470700,51059471304,3
51059470700,51059480100,2
51059470700,51059480202,88
51059470700,51059480203,5
51059470700,51059480300,2
51059470700,51059480401,6
51059470700,51059480501,3
51059470700,51059480504,3
51059470700,51059480802,1
51059470700,51059480901,2
51059470700,51059480902,2
51059470700,51059480903,7
51059470700,51059481101,18
51059470700,51059481103,1
51059470700,51059481106,1
51059470700,51059481201,5
51059470700,51059481202,4
51059470700,51059481900,21
51059470700,51059482202,2
51059470700,51059482203,18
51059470700,51059482301,8
51059470700,51059482400,9
51059470700,51059482501,23
51059470700,51059490101,6
51059470700,51059490103,15
51059470700,51059490501,1
51059470700,51059491000,1
51059470700,51059491103,1
51059470700,51059491202,1
51059470700,51059491302,1
51059470700,51059491401,2
51059470700,51059491405,1
51059470700,51059491501,2
51059470700,51059491502,2
51059470700,51059491601,3
51059470700,51059491701,3
51059470700,51059491702,6
51059470700,51059491703,17
51059470700,51059491704,2
51059470700,51059491801,1
51059470700,51059491802,1
51059470700,51059492000,1
51059470700,51059492201,1
51059470700,51059980100,1
51059470700,51600300100,4
51059470700,51600300200,2
51059470700,51600300300,1
51059470700,51600300400,3
51059470800,51059416000,1
51059470800,51059420503,1
51059470800,51059420700,1
51059470800,51059421001,1
51059470800,51059421002,4
51059470800,51059421103,2
51059470800,51059421500,1
51059470800,51059421600,1
51059470800,51059422101,1
51059470800,51059422102,1
51059470800,51059422301,1
51059470800,51059422302,7
51059470800,51059422401,1
51059470800,51059430400,1
51059470800,51059430600,1
51059470800,51059432201,1
51059470800,51059432202,1
51059470800,51059432702,1
51059470800,51059432800,5
51059470800,51059440100,2
51059470800,51059440201,5
51059470800,51059440202,10
51059470800,51059440501,2
51059470800,51059440502,5
51059470800,51059440800,3
51059470800,51059450100,2
51059470800,51059450200,3
51059470800,51059450300,1
51059470800,51059450601,7
51059470800,51059450701,5
51059470800,51059450800,4
51059470800,51059451502,2
51059470800,51059452000,1
51059470800,51059452101,1
51059470800,51059452102,1
51059470800,51059452400,2
51059470800,51059452501,42
51059470800,51059452502,1
51059470800,51059452600,2
51059470800,51059452801,1
51059470800,51059460400,8
51059470800,51059460501,15
51059470800,51059460502,1
51059470800,51059460800,3
51059470800,51059460900,3
51059470800,51059461100,2
51059470800,51059461201,1
51059470800,51059461202,5
51059470800,51059461601,2
51059470800,51059461602,8
51059470800,51059461802,4
51059470800,51059470100,3
51059470800,51059470300,1
51059470800,51059470400,1
51059470800,51059470500,26
51059470800,51059470600,8
51059470800,51059470700,19
51059470800,51059470800,25
51059470800,51059470900,3
51059470800,51059471100,9
51059470800,51059471201,3
51059470800,51059471202,17
51059470800,51059471301,2
51059470800,51059471303,2
51059470800,51059480201,3
51059470800,51059480202,61
51059470800,51059480203,8
51059470800,51059480300,8
51059470800,51059480502,1
51059470800,51059480801,1
51059470800,51059480901,1
51059470800,51059480902,3
51059470800,51059480903,5
51059470800,51059481101,3
51059470800,51059481201,1
51059470800,51059481202,8
51059470800,51059481702,4
51059470800,51059481900,7
51059470800,51059482100,2
51059470800,51059482202,3
51059470800,51059482203,16
51059470800,51059482301,3
51059470800,51059482400,2
51059470800,51059482501,17
51059470800,51059482601,6
51059470800,51059482602,2
51059470800,51059490101,5
51059470800,51059490103,10
51059470800,51059490501,1
51059470800,51059491701,5
51059470800,51059491702,6
51059470800,51059491703,3
51059470800,51059492000,1
51059470800,51059492100,1
51059470800,51059492203,1
51059470800,51059980100,1
51059470800,51600300100,1
51059470800,51600300200,1
51059470800,51600300300,1
51059470800,51600300500,6
51059470900,51059415401,2
51059470900,51059420100,1
51059470900,51059420203,1
51059470900,51059420600,1
51059470900,51059420700,1
51059470900,51059420800,1
51059470900,51059421001,3
51059470900,51059421101,2
51059470900,51059421103,2
51059470900,51059421400,1
51059470900,51059421800,1
51059470900,51059422000,3
51059470900,51059422302,2
51059470900,51059430600,1
51059470900,51059430802,1
51059470900,51059430902,1
51059470900,51059431001,2
51059470900,51059431600,1
51059470900,51059431802,1
51059470900,51059432300,1
51059470900,51059432600,1
51059470900,51059432702,4
51059470900,51059432800,7
51059470900,51059440201,17
51059470900,51059440202,19
51059470900,51059440300,1
51059470900,51059440502,11
51059470900,51059440600,6
51059470900,51059440800,8
51059470900,51059450100,11
51059470900,51059450200,4
51059470900,51059450300,6
51059470900,51059450601,6
51059470900,51059450602,1
51059470900,51059450701,6
51059470900,51059451300,2
51059470900,51059451400,5
51059470900,51059451501,3
51059470900,51059451502,3
51059470900,51059451800,1
51059470900,51059452000,6
51059470900,51059452101,1
51059470900,51059452102,2
51059470900,51059452200,11
51059470900,51059452501,109
51059470900,51059452502,1
51059470900,51059452600,8
51059470900,51059452801,4
51059470900,51059460100,3
51059470900,51059460400,15
51059470900,51059460501,23
51059470900,51059460502,5
51059470900,51059460701,1
51059470900,51059460702,3
51059470900,51059460800,7
51059470900,51059460900,2
51059470900,51059461000,1
51059470900,51059461100,1
51059470900,51059461202,6
51059470900,51059461601,4
51059470900,51059461602,15
51059470900,51059461700,2
51059470900,51059461802,5
51059470900,51059461901,1
51059470900,51059470100,2
51059470900,51059470300,2
51059470900,51059470400,5
51059470900,51059470500,27
51059470900,51059470600,5
51059470900,51059470700,25
51059470900,51059470900,52
51059470900,51059471100,6
51059470900,51059471201,6
51059470900,51059471202,29
51059470900,51059471402,2
51059470900,51059480100,2
51059470900,51059480202,135
51059470900,51059480203,6
51059470900,51059480300,10
51059470900,51059480401,3
51059470900,51059480502,1
51059470900,51059480504,1
51059470900,51059480801,5
51059470900,51059480802,4
51059470900,51059480901,4
51059470900,51059480902,9
51059470900,51059480903,8
51059470900,51059481101,21
51059470900,51059481106,1
51059470900,51059481201,2
51059470900,51059481202,11
51059470900,51059481400,1
51059470900,51059481702,2
51059470900,51059481900,13
51059470900,51059482001,1
51059470900,51059482002,1
51059470900,51059482202,16
51059470900,51059482203,25
51059470900,51059482301,5
51059470900,51059482303,1
51059470900,51059482400,14
51059470900,51059482501,41
51059470900,51059482503,2
51059470900,51059482601,1
51059470900,51059482602,8
51059470900,51059490101,4
51059470900,51059490103,29
51059470900,51059491201,1
51059470900,51059491202,4
51059470900,51059491601,2
51059470900,51059491701,2
51059470900,51059491702,6
51059470900,51059491703,15
51059470900,51059491704,4
51059470900,51059491803,2
51059470900,51059492203,1
51059470900,51059492500,1
51059470900,51059980100,1
51059470900,51600300100,3
51059470900,51600300200,5
51059470900,51600300300,10
51059470900,51600300400,2
51059470900,51600300500,1
51059471000,51059415200,1
51059471000,51059415300,1
51059471000,51059415402,1
51059471000,51059415600,1
51059471000,51059416100,1
51059471000,51059421001,1
51059471000,51059421002,1
51059471000,51059421600,1
51059471000,51059422000,1
51059471000,51059422302,1
51059471000,51059430202,1
51059471000,51059430400,1
51059471000,51059430801,2
